epoch,loss,val_loss
53,0.03838672488927841,0.07894466817378998
54,0.03671278804540634,0.08034834265708923
55,0.030527103692293167,0.0679285079240799
56,0.02789187617599964,0.06934262067079544
57,0.02681693434715271,0.06550558656454086
58,0.025957360863685608,0.06527949124574661
59,0.025281086564064026,0.0628853589296341
60,0.02455034852027893,0.06454630196094513
61,0.023908162489533424,0.062639519572258
62,0.023200618103146553,0.06390335410833359
63,0.02250741422176361,0.061914823949337006
64,0.02181675098836422,0.06227485090494156
65,0.02115456573665142,0.06273917853832245
66,0.02055606059730053,0.06194289028644562
67,0.020039936527609825,0.06277531385421753
68,0.01914309710264206,0.058779455721378326
69,0.01883944310247898,0.05877383053302765
70,0.01864183507859707,0.05819898471236229
71,0.01846284791827202,0.05838910490274429
72,0.01827145554125309,0.058207761496305466
73,0.018086183816194534,0.058317698538303375
74,0.017880583181977272,0.05859757214784622
75,0.017661599442362785,0.05835488811135292
76,0.017475591972470284,0.05783388018608093
77,0.017270442098379135,0.05792633071541786
78,0.017063993960618973,0.05775359645485878
79,0.01687195710837841,0.057743798941373825
80,0.016680309548974037,0.05800823122262955
81,0.016485394909977913,0.05719129741191864
82,0.016285238787531853,0.056918106973171234
83,0.01608060672879219,0.056888286024332047
84,0.015908345580101013,0.057171642780303955
85,0.015721844509243965,0.0566994808614254
86,0.015540193766355515,0.05676232650876045
87,0.015347806736826897,0.055745188146829605
88,0.015161976218223572,0.05758471041917801
89,0.014997711405158043,0.055594030767679214
90,0.014820640906691551,0.056162867695093155
91,0.014649573713541031,0.05651402100920677
92,0.014464475214481354,0.05589551851153374
93,0.014286438003182411,0.05510656535625458
94,0.01407987717539072,0.05535943806171417
95,0.013929237611591816,0.05510807782411575
96,0.013766158372163773,0.054973188787698746
97,0.013613785617053509,0.05558502674102783
98,0.013449043966829777,0.054763540625572205
99,0.013338709250092506,0.05587612837553024
100,0.013190919533371925,0.05560196563601494
101,0.013048708438873291,0.05453615263104439
102,0.012897196225821972,0.05550971254706383
103,0.012762726284563541,0.05554596707224846
104,0.012617388740181923,0.054964981973171234
105,0.012469008564949036,0.055122826248407364
106,0.012335371226072311,0.05581188201904297
107,0.012255992740392685,0.053824882954359055
108,0.012109433300793171,0.05415383726358414
109,0.011974616907536983,0.054922524839639664
110,0.01184491254389286,0.05510813370347023
111,0.0117350984364748,0.053994063287973404
112,0.011636513285338879,0.05434012785553932
113,0.011472204700112343,0.053456421941518784
114,0.01133288349956274,0.05376361683011055
115,0.01124127022922039,0.054236602038145065
116,0.011094875633716583,0.05383861064910889
117,0.011015007272362709,0.053977325558662415
118,0.010919364169239998,0.053932830691337585
119,0.010756917297840118,0.053833819925785065
120,0.010692151263356209,0.05355726182460785
121,0.010572812519967556,0.053465988487005234
122,0.010481324046850204,0.0533643513917923
123,0.010385582223534584,0.05343007296323776
124,0.010299027897417545,0.05304684489965439
125,0.010224882513284683,0.053398165851831436
126,0.010104619897902012,0.05322980880737305
127,0.010036914609372616,0.05379607528448105
128,0.00995743926614523,0.05342266708612442
129,0.009882239624857903,0.05445100739598274
130,0.009830618277192116,0.05295499414205551
131,0.009700742550194263,0.05328888073563576
132,0.009575990028679371,0.05296935513615608
133,0.009506371803581715,0.052164413034915924
134,0.009458343498408794,0.05282486975193024
135,0.009367893449962139,0.05235534906387329
136,0.009290982037782669,0.05331404507160187
137,0.009239914827048779,0.05274291709065437
138,0.00914594903588295,0.05269373208284378
139,0.009090340696275234,0.05207342281937599
140,0.009042393416166306,0.0525844432413578
141,0.008927254937589169,0.0522470623254776
142,0.008886666037142277,0.053876347839832306
143,0.008792337961494923,0.052966777235269547
144,0.008702687919139862,0.052293889224529266
145,0.008591659367084503,0.053277548402547836
146,0.008543094620108604,0.05194438621401787
147,0.008486599661409855,0.05240970477461815
148,0.008418375626206398,0.05226139724254608
149,0.008374717086553574,0.05280906707048416
150,0.008327110670506954,0.05254243314266205
151,0.00825599953532219,0.052804067730903625
152,0.008188020437955856,0.051704633980989456
153,0.008137510158121586,0.052313432097435
154,0.008106427267193794,0.053724754601716995
155,0.008098682388663292,0.052504487335681915
156,0.007971899583935738,0.05167153850197792
157,0.0079087745398283,0.05257410928606987
158,0.00785776600241661,0.051056504249572754
159,0.00781262293457985,0.05284646898508072
160,0.007824624888598919,0.05295012891292572
161,0.007695827633142471,0.052191391587257385
162,0.007647865917533636,0.05215761065483093
163,0.007612104527652264,0.052439652383327484
164,0.007561809848994017,0.053721822798252106
165,0.007527289446443319,0.052296362817287445
166,0.007485723588615656,0.05154846981167793
167,0.007420888636261225,0.051979463547468185
168,0.007410564459860325,0.051756780594587326
169,0.007366280537098646,0.05234910175204277
170,0.00727263605222106,0.05220462381839752
171,0.0073783560656011105,0.05273113399744034
172,0.007239830680191517,0.05192985013127327
173,0.007163361180573702,0.05197392776608467
174,0.007129092235118151,0.05080571398139
175,0.007107565179467201,0.05225684493780136
176,0.007056730799376965,0.051662467420101166
177,0.007010985631495714,0.05127652734518051
178,0.006982854567468166,0.05279773473739624
179,0.006951919756829739,0.051376570016145706
180,0.006917872466146946,0.05215895175933838
181,0.006892152596265078,0.05257150158286095
182,0.006872429978102446,0.05397910252213478
183,0.006826197262853384,0.052122168242931366
184,0.006791501771658659,0.05158012732863426
185,0.006749090272933245,0.05293883755803108
186,0.006730271968990564,0.051423292607069016
187,0.006714470684528351,0.052844248712062836
188,0.006666236091405153,0.05182574316859245
189,0.006661310791969299,0.051469407975673676
190,0.00663410872220993,0.051392510533332825
0,4.093916893005371,3.265730619430542
1,2.554485559463501,2.901883602142334
2,1.702820897102356,2.1085686683654785
3,1.1357579231262207,1.5690468549728394
4,0.7711087465286255,1.0015734434127808
5,0.5448006987571716,0.583189070224762
6,0.40192535519599915,0.387261301279068
7,0.3110399842262268,0.39698290824890137
8,0.2539677321910858,0.2906333804130554
9,0.21080531179904938,0.26442375779151917
10,0.18736355006694794,0.20844532549381256
11,0.17831934988498688,0.9806397557258606
12,0.1639772355556488,0.19663196802139282
13,0.1530822068452835,0.3406856954097748
14,0.14825128018856049,0.19498318433761597
15,0.14504662156105042,0.3582609295845032
16,0.14106935262680054,0.3601130247116089
17,0.13910514116287231,0.15426908433437347
18,0.1339712142944336,0.20582367479801178
19,0.13149408996105194,0.14999376237392426
20,0.1310032457113266,0.6024225354194641
21,0.12747636437416077,0.42409905791282654
22,0.13121026754379272,0.1951579600572586
23,0.1309731900691986,0.19427628815174103
24,0.12746931612491608,0.15529923141002655
25,0.12042941153049469,0.16980239748954773
26,0.1284625381231308,0.17619259655475616
27,0.12028348445892334,0.17216183245182037
28,0.09274119883775711,0.13406150043010712
29,0.07482492178678513,0.12957145273685455
30,0.06808095425367355,0.10593484342098236
31,0.060994088649749756,0.11219465732574463
32,0.059735652059316635,0.09863587468862534
33,0.05756574869155884,0.10196051001548767
34,0.05545153468847275,0.10117606818675995
35,0.05298002436757088,0.09296894818544388
36,0.050426729023456573,0.10053545236587524
37,0.04962923750281334,0.09378817677497864
38,0.047813497483730316,0.12244828790426254
39,0.04629799351096153,0.09214199334383011
40,0.05079972371459007,0.0897783637046814
41,0.04651184007525444,0.09700149297714233
42,0.04495888948440552,0.11185885220766068
43,0.041883453726768494,0.08231405168771744
44,0.04114149510860443,0.13752175867557526
45,0.0413319356739521,0.09559096395969391
46,0.042998988181352615,0.09251169115304947
47,0.04117940738797188,0.11310765892267227
48,0.0423894077539444,0.1422274261713028
49,0.04139158874750137,0.08511366695165634
50,0.039007458835840225,0.11631820350885391
51,0.038803163915872574,0.08265170454978943
52,0.030831601470708847,0.07828360795974731
53,0.028539374470710754,0.07872121781110764
54,0.027502071112394333,0.07721855491399765
55,0.026679452508687973,0.07400894165039062
56,0.02596147544682026,0.07370813935995102
57,0.025264615193009377,0.07118000835180283
58,0.02464607171714306,0.07196155190467834
59,0.023907938972115517,0.06870332360267639
60,0.023204604163765907,0.06833998113870621
61,0.02256842702627182,0.06809110939502716
62,0.021896841004490852,0.07004063576459885
63,0.021366415545344353,0.06698325276374817
64,0.02077147737145424,0.06602180749177933
65,0.020191621035337448,0.06799951195716858
66,0.019546236842870712,0.06601206213235855
67,0.01969904825091362,0.07707756012678146
68,0.01964827999472618,0.06710145622491837
69,0.018453625962138176,0.06915479153394699
70,0.017699919641017914,0.0676027163863182
71,0.016894804313778877,0.06437867134809494
72,0.01667206734418869,0.06325724720954895
73,0.016702236607670784,0.07309898734092712
74,0.01915356144309044,0.06824217736721039
75,0.017006704583764076,0.06875040382146835
76,0.015572886914014816,0.07158815860748291
77,0.015053696930408478,0.06306497752666473
78,0.014495746232569218,0.06462684273719788
79,0.014067988842725754,0.060202185064554214
80,0.013914493843913078,0.06319394707679749
81,0.014178532175719738,0.07936880737543106
82,0.019898878410458565,0.0723496749997139
83,0.01561063900589943,0.0668955147266388
84,0.013903017155826092,0.06502484530210495
85,0.013188350014388561,0.06426158547401428
86,0.012789461761713028,0.062352027744054794
87,0.012445964850485325,0.06005455553531647
88,0.012045688927173615,0.05929924175143242
89,0.011911948211491108,0.058769065886735916
90,0.011813711374998093,0.05848395824432373
91,0.011751508340239525,0.058371249586343765
92,0.011659539304673672,0.05864817276597023
93,0.011561546474695206,0.05798330157995224
94,0.011451289057731628,0.05746415629982948
95,0.011332211084663868,0.058026865124702454
96,0.011246164329349995,0.057661063969135284
97,0.011152724735438824,0.05781502276659012
98,0.011038890108466148,0.05691131576895714
99,0.01091847661882639,0.05727899447083473
100,0.010789227671921253,0.0574614591896534
101,0.010688048787415028,0.05717615783214569
102,0.010564752854406834,0.05760183930397034
103,0.01046482753008604,0.05744076892733574
104,0.010329258628189564,0.056659579277038574
105,0.010197118856012821,0.05677080154418945
106,0.010094234719872475,0.056934960186481476
107,0.009952927008271217,0.05758776515722275
108,0.009859203360974789,0.05663635954260826
109,0.009717787615954876,0.056265976279973984
110,0.009608089923858643,0.057005397975444794
111,0.009492459706962109,0.05591769516468048
112,0.00938647985458374,0.06117330491542816
113,0.009341595694422722,0.055623605847358704
114,0.00916928332298994,0.05613633617758751
115,0.009003276005387306,0.05581308901309967
116,0.008865384384989738,0.05528408661484718
117,0.008783379569649696,0.0546841062605381
118,0.008689392358064651,0.055075060576200485
119,0.008558991365134716,0.05539703369140625
120,0.008475848473608494,0.0556754544377327
121,0.008398270234465599,0.05483866482973099
122,0.00832825805991888,0.05534682050347328
123,0.008218147791922092,0.05457213148474693
124,0.008142741397023201,0.05440777912735939
125,0.008167978376150131,0.05653619021177292
126,0.007953976280987263,0.054414551705121994
127,0.007819738239049911,0.05419453978538513
128,0.00772997597232461,0.05374842882156372
129,0.007650001905858517,0.05434688553214073
130,0.00758135924115777,0.05492083728313446
131,0.007532145828008652,0.053907107561826706
132,0.007421053946018219,0.054037317633628845
133,0.007389219943434,0.053724516183137894
134,0.007383320480585098,0.05538182705640793
135,0.007271940819919109,0.05321642383933067
136,0.0071690697222948074,0.05450384318828583
137,0.0071134851314127445,0.05414464324712753
138,0.007429988589137793,0.05377468094229698
139,0.0069849127903580666,0.053704190999269485
140,0.006884120404720306,0.05299757793545723
141,0.0068041132763028145,0.05364742875099182
142,0.006770345848053694,0.053500402718782425
143,0.006731173023581505,0.052836574614048004
144,0.0066722542978823185,0.054933689534664154
145,0.006608698051422834,0.052536144852638245
146,0.006559564266353846,0.05265529081225395
147,0.006534399464726448,0.05350043624639511
148,0.00648511154577136,0.0535239614546299
149,0.006435986142605543,0.0528658963739872
150,0.0063591888174414635,0.054140180349349976
151,0.006353732664138079,0.05323754623532295
152,0.006334581878036261,0.054008599370718
153,0.006241760216653347,0.05298653990030289
154,0.006210127379745245,0.05270297825336456
155,0.006155786570161581,0.053432051092386246
156,0.006290751043707132,0.05257699638605118
157,0.00944150984287262,0.05609710514545441
158,0.006711381487548351,0.052009548991918564
159,0.006311547476798296,0.05184400454163551
160,0.0062028407119214535,0.05163877457380295
161,0.0061336662620306015,0.05151249095797539
162,0.006079679820686579,0.051336344331502914
163,0.006026779767125845,0.05144879221916199
164,0.005971986800432205,0.0512850284576416
165,0.005932484287768602,0.05134471505880356
166,0.005906462203711271,0.05179653316736221
167,0.005874691065400839,0.05112219974398613
168,0.005837533622980118,0.052061859518289566
169,0.005810133181512356,0.05130098760128021
170,0.005790666211396456,0.051437586545944214
171,0.005764467176049948,0.0511024035513401
172,0.005734337959438562,0.05178804695606232
173,0.005710040684789419,0.05174753814935684
174,0.005712501239031553,0.0512375570833683
175,0.005678780376911163,0.05192220211029053
176,0.005639696028083563,0.05197097733616829
177,0.005638937000185251,0.052494458854198456
178,0.005602574907243252,0.0511992909014225
179,0.00558593962341547,0.05180440470576286
180,0.005540275014936924,0.052309174090623856
181,0.005525401793420315,0.0522279217839241
182,0.005532962270081043,0.05180254951119423
183,0.005489247851073742,0.05250900611281395
184,0.005680061876773834,0.0515022799372673
185,0.005489878356456757,0.05134522542357445
186,0.005348558537662029,0.05090593546628952
187,0.005313178990036249,0.05092177912592888
188,0.0052816784009337425,0.051669422537088394
189,0.005259234923869371,0.05140078812837601
190,0.0052356841042637825,0.05142546072602272
191,0.005246816202998161,0.051066234707832336
192,0.005192166194319725,0.051698897033929825
193,0.005177983548492193,0.050806473940610886
194,0.005182904656976461,0.05170626938343048
195,0.005151928868144751,0.051380179822444916
196,0.005087336990982294,0.05102425441145897
197,0.005072382744401693,0.05161219835281372
198,0.005096228793263435,0.051477447152137756
199,0.005097210872918367,0.05240379646420479
200,0.005025992635637522,0.05192036181688309
201,0.004967806860804558,0.05102844908833504
202,0.0049740104004740715,0.05092615261673927
203,0.004977063275873661,0.05287238582968712
204,0.011336536146700382,0.060153212398290634
205,0.006014985963702202,0.051779888570308685
206,0.00536124175414443,0.05084867402911186
207,0.0052362289279699326,0.050491515547037125
208,0.00514182960614562,0.05047682300209999
209,0.0050725447945296764,0.05032546818256378
210,0.005028284154832363,0.05041490122675896
211,0.004993910901248455,0.05025869607925415
212,0.004953168798238039,0.05021372437477112
213,0.004906072281301022,0.05040210112929344
214,0.004879496060311794,0.049983516335487366
215,0.004859465640038252,0.050006553530693054
216,0.0048194946721196175,0.05008964240550995
217,0.0048194327391684055,0.05031462758779526
218,0.004796962719410658,0.04989433288574219
219,0.004768031649291515,0.050409261137247086
220,0.004755854140967131,0.05026111379265785
221,0.004728525876998901,0.05010773614048958
222,0.0047201537527143955,0.05028044059872627
223,0.0047017610631883144,0.05032531917095184
224,0.004681538790464401,0.05014762282371521
225,0.004679314326494932,0.050327152013778687
226,0.0046690101735293865,0.05014719441533089
227,0.0046556256711483,0.05051515996456146
228,0.0046959794126451015,0.052017029374837875
229,0.0047039189375936985,0.050653163343667984
230,0.004629170056432486,0.05037345364689827
231,0.004609986208379269,0.050082165747880936
232,0.004749974701553583,0.054278042167425156
233,0.010394759476184845,0.05805924907326698
234,0.005605902057141066,0.050082672387361526
0,4.172002792358398,3.3840837478637695
1,2.6279337406158447,2.704106330871582
2,1.8042309284210205,1.7169716358184814
3,1.2298296689987183,1.1842072010040283
4,0.8510341048240662,0.8670738935470581
5,0.6031416058540344,0.6170652508735657
6,0.44212237000465393,0.6034226417541504
7,0.33314892649650574,0.5801090598106384
8,0.27147337794303894,0.3243202865123749
9,0.2202226221561432,0.27451562881469727
10,0.19220922887325287,0.27282753586769104
11,0.17684897780418396,0.2435254156589508
12,0.1590302586555481,0.2128627747297287
13,0.15223009884357452,0.17933200299739838
14,0.1448592096567154,0.3282637596130371
15,0.14692512154579163,0.20207105576992035
16,0.13798776268959045,0.25581783056259155
17,0.13925129175186157,0.22937263548374176
18,0.13571323454380035,0.26153841614723206
19,0.13494256138801575,0.28974679112434387
20,0.13057929277420044,0.17153166234493256
21,0.12417261302471161,0.1637803465127945
22,0.1306532770395279,0.22359444200992584
23,0.12605641782283783,0.17945581674575806
24,0.12852801382541656,1.1610945463180542
25,0.12412256747484207,0.4631591737270355
26,0.11871909350156784,0.29085519909858704
27,0.12180491536855698,0.18053102493286133
28,0.12164574861526489,0.20498114824295044
29,0.12131042778491974,0.19759199023246765
30,0.0924825519323349,0.15108633041381836
31,0.08337362855672836,0.1338624358177185
32,0.084169901907444,0.11532760411500931
33,0.08028002083301544,0.12122121453285217
34,0.08092629909515381,0.14735814929008484
35,0.07887619733810425,0.12062907963991165
36,0.07912173867225647,0.16247901320457458
37,0.07728628069162369,0.12051555514335632
38,0.07663189619779587,0.29822608828544617
39,0.07645096629858017,0.11782660335302353
40,0.07682100683450699,0.11057265102863312
41,0.07757774740457535,0.15976105630397797
42,0.07468671351671219,0.10934136807918549
43,0.073709636926651,0.2179214507341385
44,0.07652784883975983,0.12092316895723343
45,0.07439792901277542,0.12040185183286667
46,0.07309740036725998,0.114065982401371
47,0.07065460085868835,0.11865813285112381
48,0.06801312416791916,0.11673328280448914
49,0.06970492005348206,0.10252968966960907
50,0.07106868922710419,0.12445550411939621
51,0.06657324731349945,0.11291960626840591
52,0.07105544954538345,0.11249557137489319
53,0.0683220848441124,0.18551701307296753
54,0.06665755063295364,0.10652472078800201
55,0.06658291071653366,0.10039681196212769
56,0.06703951954841614,0.4558645188808441
57,0.06657581031322479,0.14203578233718872
58,0.06309965252876282,0.24472366273403168
59,0.06495371460914612,0.13978654146194458
60,0.06243602931499481,0.11197185516357422
61,0.0625796988606453,0.09909207373857498
62,0.06558041274547577,0.10630277544260025
63,0.0626584142446518,0.1042633056640625
64,0.059835318475961685,0.14886686205863953
65,0.06295882165431976,0.19596226513385773
66,0.06159766763448715,0.1107022762298584
67,0.05921190604567528,0.10899385809898376
68,0.06849241256713867,0.1765126883983612
69,0.0634041354060173,0.13038593530654907
70,0.04702901467680931,0.11833473294973373
71,0.03912108764052391,0.09489339590072632
72,0.03612070530653,0.07704489678144455
73,0.03598911687731743,0.08921689540147781
74,0.03968760743737221,0.08108209818601608
75,0.038579367101192474,0.12315314263105392
76,0.038784611970186234,0.09849528968334198
77,0.03704347833991051,0.10524461418390274
78,0.03823152184486389,0.0854567140340805
79,0.03995811566710472,0.08359593898057938
80,0.0383438766002655,0.09248318523168564
81,0.029955459758639336,0.07775178551673889
82,0.026230040937662125,0.07713977992534637
83,0.024475328624248505,0.07563208788633347
84,0.023321380838751793,0.06590523570775986
85,0.022441016510128975,0.06569723784923553
86,0.021381007507443428,0.06185194477438927
87,0.02059796266257763,0.0732632726430893
88,0.02500833570957184,0.12275227904319763
89,0.03077552281320095,0.09452271461486816
90,0.025797121226787567,0.06661991029977798
91,0.02309826947748661,0.07160969078540802
92,0.021625353023409843,0.0697210282087326
93,0.01963154785335064,0.06418273597955704
94,0.01849014312028885,0.06081729382276535
95,0.017458263784646988,0.05850832164287567
96,0.017494386062026024,0.09123004227876663
97,0.03313490375876427,0.10240042954683304
98,0.02601510100066662,0.06486448645591736
99,0.022579681128263474,0.07437775284051895
100,0.021670987829566002,0.0643487423658371
101,0.01865478977560997,0.06725296378135681
102,0.01750251092016697,0.06011885404586792
103,0.016357343643903732,0.05705617740750313
104,0.015532667748630047,0.05890565738081932
105,0.016708167269825935,0.17298449575901031
106,0.034579209983348846,0.10220590978860855
107,0.024513131007552147,0.0690380185842514
108,0.019685234874486923,0.08102861791849136
109,0.017565593123435974,0.0639822706580162
110,0.01585976965725422,0.06308314949274063
111,0.015032541006803513,0.06072719395160675
112,0.014129226095974445,0.056082211434841156
113,0.013721059076488018,0.05443920940160751
114,0.013478738255798817,0.05418373644351959
115,0.013124877586960793,0.054223231971263885
116,0.012883380986750126,0.05409060791134834
117,0.012562016025185585,0.054094359278678894
118,0.012363470159471035,0.054499562829732895
119,0.012697219848632812,0.0791298896074295
120,0.018491193652153015,0.08862058073282242
121,0.0176394023001194,0.05952509492635727
122,0.013253983110189438,0.05504303053021431
123,0.012498963624238968,0.05406682938337326
124,0.012130316346883774,0.05405791103839874
125,0.011905575171113014,0.05362794175744057
126,0.01166097354143858,0.05323558673262596
127,0.01143296342343092,0.05284595489501953
128,0.011289453133940697,0.05245433747768402
129,0.011085178703069687,0.0521114282310009
130,0.010893882252275944,0.05191067233681679
131,0.010715410113334656,0.05165354907512665
132,0.010538158006966114,0.05228612199425697
133,0.010410199873149395,0.050712376832962036
134,0.010196473449468613,0.05190126225352287
135,0.01013595424592495,0.051876284182071686
136,0.009905893355607986,0.050737351179122925
137,0.009687034413218498,0.05155515670776367
138,0.009521239437162876,0.05086154863238335
139,0.009424690157175064,0.05890155956149101
140,0.009328596293926239,0.05508458614349365
141,0.01153534185141325,0.18319553136825562
142,0.01036816369742155,0.050558459013700485
143,0.009345782920718193,0.04944542422890663
144,0.00910679716616869,0.04942164570093155
145,0.008958779275417328,0.0490819476544857
146,0.00885684322565794,0.04908914491534233
147,0.008777424693107605,0.04871843382716179
148,0.008668148890137672,0.048800162971019745
149,0.008595358580350876,0.04860405996441841
150,0.008489532396197319,0.04868387058377266
151,0.00836218986660242,0.049254950135946274
152,0.008226120844483376,0.04813039302825928
153,0.008195935748517513,0.04838871210813522
154,0.008129330351948738,0.04788023605942726
155,0.008089703507721424,0.048109572380781174
156,0.007984048686921597,0.04836547374725342
157,0.007946867495775223,0.04810740053653717
158,0.007901553064584732,0.048723846673965454
159,0.007817547768354416,0.047740638256073
160,0.007765654940158129,0.0481511615216732
161,0.007685277611017227,0.04797162860631943
162,0.007650080602616072,0.04808734357357025
163,0.007595755625516176,0.04838642477989197
164,0.007492954842746258,0.04832711070775986
165,0.007436232641339302,0.04779021814465523
166,0.007418648339807987,0.04793066158890724
167,0.00738641619682312,0.0475572794675827
168,0.007289682049304247,0.04805942624807358
169,0.0072453757748007774,0.04768361151218414
170,0.007109436206519604,0.04856521263718605
171,0.007029416039586067,0.04825108125805855
172,0.006963105406612158,0.04774429649114609
173,0.00692380964756012,0.04807145893573761
174,0.006868916098028421,0.04766472801566124
175,0.006812584586441517,0.04812805727124214
176,0.006830292288213968,0.04812528192996979
177,0.0067709689028561115,0.04824654757976532
178,0.006681459955871105,0.04728124290704727
179,0.006686079315841198,0.04816953092813492
180,0.006537322886288166,0.04727506265044212
181,0.0064747086726129055,0.04754253104329109
182,0.0064202239736914635,0.04746859520673752
183,0.00640660896897316,0.04752952605485916
184,0.006351012270897627,0.04793234169483185
185,0.006288666743785143,0.047226373106241226
186,0.006349910516291857,0.04799136146903038
187,0.006234926637262106,0.047307658940553665
188,0.0061292764730751514,0.046883273869752884
189,0.006091480143368244,0.0479854978621006
190,0.006107923109084368,0.04707486927509308
191,0.005958294961601496,0.048644181340932846
192,0.005949864163994789,0.0474136546254158
193,0.005882995668798685,0.04736784100532532
194,0.005884029436856508,0.04650931432843208
195,0.005837385542690754,0.04722873866558075
196,0.005782405845820904,0.04743953421711922
197,0.005742305889725685,0.04874061793088913
198,0.005743338260799646,0.047143347561359406
199,0.005680288188159466,0.047596488147974014
200,0.005664441734552383,0.048782773315906525
201,0.00566127011552453,0.0480363555252552
202,0.005617417860776186,0.04712545871734619
203,0.005606851540505886,0.04719437658786774
204,0.005499291233718395,0.04706336185336113
205,0.0055536492727696896,0.04744400829076767
206,0.005344116594642401,0.047188058495521545
207,0.005313870031386614,0.04845980554819107
208,0.005339937750250101,0.04846953600645065
209,0.005265501793473959,0.05038456991314888
210,0.005260618403553963,0.047867197543382645
0,4.454081058502197,3.4539871215820312
1,2.9201948642730713,2.9916000366210938
2,2.12660813331604,2.3253304958343506
3,1.5238007307052612,1.6156127452850342
4,1.0863391160964966,1.077606201171875
5,0.787764310836792,1.074785590171814
6,0.5785126090049744,0.7430036664009094
7,0.43587830662727356,0.5664958953857422
8,0.33943381905555725,0.3844332993030548
9,0.28198060393333435,0.29167723655700684
10,0.23572583496570587,0.40251341462135315
11,0.2072998434305191,0.2752489149570465
12,0.1830519288778305,0.1962403506040573
13,0.16896893084049225,0.2236526757478714
14,0.1566437929868698,0.1884906142950058
15,0.15291930735111237,0.2506037652492523
16,0.14453090727329254,0.18843893706798553
17,0.14244860410690308,0.4324779808521271
18,0.13785681128501892,0.3661864995956421
19,0.13270951807498932,0.1715029776096344
20,0.13744165003299713,0.16117888689041138
21,0.13816405832767487,0.9246174097061157
22,0.13272370398044586,0.1704689860343933
23,0.13250543177127838,0.526587963104248
24,0.13070176541805267,0.17670802772045135
25,0.13010789453983307,0.17181538045406342
26,0.12621808052062988,0.18004684150218964
27,0.12397540360689163,0.17930762469768524
28,0.13125109672546387,0.3336542248725891
29,0.09939021617174149,0.2135353833436966
30,0.08783175051212311,0.1496427059173584
31,0.08363877981901169,0.11821020394563675
32,0.08647607266902924,0.13741107285022736
33,0.08293516933917999,0.1230282112956047
34,0.08166646957397461,0.12944044172763824
35,0.08425883203744888,0.11635762453079224
36,0.07987437397241592,0.1477874368429184
37,0.08265506476163864,0.2718640863895416
38,0.08143965899944305,0.19612784683704376
39,0.07949158549308777,0.14298337697982788
40,0.07833921164274216,0.2009861320257187
41,0.07983062416315079,0.17056375741958618
42,0.07689011842012405,0.167902871966362
43,0.07788410037755966,0.1785106360912323
44,0.06280980259180069,0.12314066290855408
45,0.051311079412698746,0.11914420127868652
46,0.04629748687148094,0.09807457774877548
47,0.04695863276720047,0.13265320658683777
48,0.05031560733914375,0.09040988981723785
49,0.046955425292253494,0.09957007318735123
50,0.045894455164670944,0.09730652719736099
51,0.04620987921953201,0.13054214417934418
52,0.04908502846956253,0.12661366164684296
53,0.04909495636820793,0.0965787023305893
54,0.044460177421569824,0.09668009728193283
55,0.045055799186229706,0.09954250603914261
56,0.0417538620531559,0.11003672331571579
57,0.03527334704995155,0.09315797686576843
58,0.030514424666762352,0.10217585414648056
59,0.028284506872296333,0.08440403640270233
60,0.026899239048361778,0.07496879249811172
61,0.02598099783062935,0.0707031860947609
